Pair_ID,Layer,CosineSimilarity,LayerwiseActivationDistance,AttentionEntropy,SubspaceSimilarity,CKASimilarity
CC-003,20,0.39019644260406494,73.33894348144531,0.0036563873291015625,0.1022404412627104,0.8133936679086498
CC-003,21,0.3909856081008911,83.63960266113281,0.0013284683227539062,0.07906042153681633,0.6952652750025498
CC-003,22,0.38671180605888367,98.40620422363281,0.0014238357543945312,0.05468976182005904,0.3902519933405082
CC-003,23,0.4577252268791199,117.65788269042969,0.0005025863647460938,0.039522356219098706,0.12300752785550352
CC-003,24,0.2411317229270935,325.18975830078125,0.011981010437011719,0.04161672948636398,0.053953052109821056
CC-004,0,0.5334179401397705,0.6937241554260254,0.00017642974853515625,0.31989457754476686,0.7342535687269095
CC-004,1,0.6034257411956787,7.4260759353637695,0.011037826538085938,0.11148820166842996,0.9740488475251362
CC-004,2,0.5382591485977173,9.730644226074219,0.0040988922119140625,0.13938317627094512,0.9901434721940294
CC-004,3,0.4801326394081116,12.055627822875977,0.001270294189453125,0.1548524609055769,0.9989122336342678
CC-004,4,0.4416612684726715,14.401152610778809,0.0050525665283203125,0.13989629099376233,0.9988807201310753
CC-004,5,0.4131847023963928,17.019641876220703,0.004439353942871094,0.12474441081795652,0.9982419676157688
CC-004,6,0.3997868597507477,19.0467529296875,0.0023488998413085938,0.10744385626089399,0.9983259710982941
CC-004,7,0.3877624273300171,21.541717529296875,0.003414154052734375,0.1242311583521209,0.9969659132386794
CC-004,8,0.37288716435432434,23.716102600097656,0.006183624267578125,0.1344129907060923,0.9955260184932669
CC-004,9,0.3587178587913513,25.686595916748047,0.005016326904296875,0.11139726228263094,0.9949139574630596
CC-004,10,0.3684174716472626,27.792707443237305,0.0017919540405273438,0.12270225858079464,0.9936661230583007
CC-004,11,0.36274269223213196,29.87967300415039,0.005873680114746094,0.1102993870606583,0.9921367694328355
CC-004,12,0.35636037588119507,32.67351531982422,0.0023317337036132812,0.09974647837522574,0.9903895342766774
CC-004,13,0.3862612247467041,35.44478225708008,0.0007572174072265625,0.13853263974924468,0.9878642193088735
CC-004,14,0.371898889541626,37.753326416015625,0.00447845458984375,0.1666237287111626,0.9859135071606723
CC-004,15,0.37992042303085327,41.35417175292969,0.005130767822265625,0.1318426855937861,0.9810048000701467
CC-004,16,0.37822824716567993,46.01631164550781,0.004761695861816406,0.16939731138431052,0.9725796998576652
CC-004,17,0.36944296956062317,51.91449737548828,0.004149436950683594,0.14634752615936736,0.9529547117292584
CC-004,18,0.3693234920501709,59.1954345703125,0.0041446685791015625,0.15796819613823396,0.9143863520526083
CC-004,19,0.36379551887512207,66.33058166503906,0.005321502685546875,0.15093325978258446,0.8702335437284007
CC-004,20,0.36692455410957336,73.80729675292969,0.0060710906982421875,0.15088148194232706,0.8232749199925619
CC-004,21,0.3697264790534973,84.2239990234375,0.008174896240234375,0.12304280626563864,0.702698776922997
CC-004,22,0.3765449523925781,97.53921508789062,0.009500503540039062,0.0833876445958312,0.4107561959674592
CC-004,23,0.44006776809692383,114.94548034667969,0.012415885925292969,0.06811421653862056,0.1551738476326471
CC-004,24,0.24375899136066437,329.3849792480469,0.01689910888671875,0.024074314686010602,0.06558669466859231
CC-005,0,0.5284308195114136,0.6981360912322998,0.0022783279418945312,0.3725577124030535,0.721312745181889
CC-005,1,0.6076375246047974,7.425516605377197,0.012705802917480469,0.2126670223814623,0.9695708985030737
CC-005,2,0.5476137399673462,9.636107444763184,0.00025653839111328125,0.25430480283343465,0.9893770696446483
CC-005,3,0.4918608069419861,11.966514587402344,0.006882667541503906,0.26444842479168734,0.9988597926051962
CC-005,4,0.46323341131210327,14.130529403686523,0.017851829528808594,0.31296848542704425,0.9988612666129044
CC-005,5,0.440415620803833,16.70093536376953,0.025589942932128906,0.33508091240934507,0.9983053460668926
CC-005,6,0.42294418811798096,18.86948585510254,0.019179344177246094,0.3206954536327311,0.998238272079906
CC-005,7,0.4124128222465515,21.18596076965332,0.019357681274414062,0.3407009307770072,0.9970429764427211
CC-005,8,0.4046758711338043,23.445608139038086,0.0156707763671875,0.35951764148825666,0.9958359035479566
CC-005,9,0.3873811960220337,25.50296401977539,0.013429641723632812,0.3678631745151238,0.9945309941962384
CC-005,10,0.39376187324523926,27.475112915039062,0.011241912841796875,0.365664496252918,0.9926127183058495
CC-005,11,0.38911759853363037,29.627111434936523,0.0010089874267578125,0.3615811344108975,0.9911340764179415
CC-005,12,0.38616999983787537,32.03318786621094,0.004494667053222656,0.32454237641216555,0.9883794852411861
CC-005,13,0.4067399799823761,34.509429931640625,0.009200096130371094,0.3100547087558059,0.983778368284162
CC-005,14,0.40412580966949463,36.46837615966797,0.008966445922851562,0.31506004800231263,0.9822597488718365
CC-005,15,0.41328921914100647,39.82523727416992,0.014078140258789062,0.2954143361173811,0.9769772272137257
CC-005,16,0.40507444739341736,44.37863540649414,0.014398574829101562,0.3285938275770356,0.9677696041886787
CC-005,17,0.3918815851211548,50.20921325683594,0.013947486877441406,0.3066581853596811,0.9494600402093658
CC-005,18,0.3888722062110901,57.53093338012695,0.01745128631591797,0.27557548794505204,0.9091866395221261
CC-005,19,0.3825160264968872,64.98123168945312,0.019727706909179688,0.21084622089678534,0.8506884585515904
CC-005,20,0.3861601948738098,71.692138671875,0.022275924682617188,0.16854924404765706,0.7977433916002934
CC-005,21,0.39003515243530273,81.09720611572266,0.024404525756835938,0.10615120369099389,0.6838980607397239
CC-005,22,0.39843878149986267,92.50070190429688,0.02790069580078125,0.06984138472019381,0.43382346500582736
CC-005,23,0.4579276144504547,106.51019287109375,0.03195762634277344,0.10702162732646531,0.18346709139175113
CC-005,24,0.3052216172218323,312.79693603515625,0.04248523712158203,0.036364118954380804,0.07893541264906997
CC-006,0,0.545669436454773,0.6778014898300171,0.0006761550903320312,0.4141547271868741,0.7489092778185787
CC-006,1,0.631548285484314,7.04837703704834,0.022154808044433594,0.2061205168621874,0.9763905390899229
CC-006,2,0.5655572414398193,9.222192764282227,0.008642196655273438,0.23876176213099773,0.9907903128541964
CC-006,3,0.5106743574142456,11.412827491760254,0.002841949462890625,0.25598953118816586,0.9989293936120194
CC-006,4,0.48045700788497925,13.549674034118652,0.007837295532226562,0.2970741551177438,0.9989194660085168
CC-006,5,0.45508426427841187,15.970714569091797,0.013422966003417969,0.30129854255290456,0.9982757393991176
